,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
217,14.1%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,White, US,3/1/2020,"
                      The aromas are vibrant, redolent with notes of pear, honeysuckle and melon. The flavors can't quite deliver on all of this promise, sleek and light, with Mandarin orange notes on the warm finish.                      Sean P. Sullivan ",Oculus,Structure 2018 Oculus Viognier (Horse Heaven Hills),$25, Washington,88, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Viognier,2018,Structure
218,14.5%,"Paso Robles, Central Coast, California, US",750 ml,White, US,3/1/2020,"
                      Very light in the glass, this is an immensely tropical style of Viognier, showing tuberose, jasmine, plumeria and coconut-oil aromas. There is a great sizzle of acidity and texture to the sip, which keeps those same tropical touches in check.                      Matt Kettmann ",Huerhuero Vineyard,Vina Robles 2018 Huerhuero Vineyard Viognier (Paso Robles),$20, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2018,Vina Robles
219,14.9%,"Paso Robles, Central Coast, California, US",750 ml,White, US,3/1/2020,"
                      Broad aromas of pear flesh and cut by Key lime pith on the nose of this bottling from a vineyard named after the family's patriarch, who recently passed away. The pleasant palate combines jasmine, honeysuckle and ripe peach flavors.                      Matt Kettmann ",Stefano Vineyard,San Simeon 2018 Stefano Vineyard Viognier (Paso Robles),$25, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2018,San Simeon
220,13.5%,"Condrieu, Rhône Valley, France",750 ml,White, France,12/31/2019,"
                      Aromas of toast, vanilla, preserved peach and caramel are heady here, lending flair to orange cream and honey on the palate. It's rich and unctuous, silky in texture, but fringed by pleasing bitters. A beauty already, it should evolve positively through 2027.                      Anna Lee C. Iijima ",Amour de Dieu,Jean-Luc Colombo 2017 Amour de Dieu  (Condrieu),$90, Rhône Valley,94,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Jean-Luc Colombo
221,14.2%,"Sonoma Valley, Sonoma, California, US",375 ml,Dessert, US,12/31/2019,"
                      Golden honey in color, this is a thick, rich and balanced dessert wine made from 100% Viognier allowed to hang long into the season to develop botrytis. Textured, it tastes of apricot and brioche, with a complex structure.                      Virginie Boone ",Landa Vineyard Late Harvest,Anaba 2018 Landa Vineyard Late Harvest Viognier (Sonoma Valley),$32, California,93, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Viognier,2018,Anaba
222,14%,"Condrieu, Rhône Valley, France",750 ml,White, France,12/31/2019,"
                      Whiffs of sun-kissed grain or hay are restrained on the nose, but the palate of this voluminous Viognier bursts of peach, honeysuckle and apricot. It's lavish and textured, with a long, warming finish marked by layers of saffron and candle wax.                      Anna Lee C. Iijima ",,E. Guigal 2017  Condrieu,$68, Rhône Valley,91,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,E. Guigal
223,13%,"Virginia, Virginia, US",750 ml,White, US,12/31/2019,"
                      Loads of fresh lemons are delivered on a bed of white flowers to make up the aroma. Ripe lemon and calamansi take on a lightly pithy edge on the palate, which is loaded with juicy acidity and crushed minerals. White pepper tones slink in on the long juicy finish.                      Fiona Adams ",Reserve,Barboursville Vineyards 2017 Reserve Viognier (Virginia),$22, Virginia,90,Virginia,,Not rated yet [Add Your Review],Viognier,2017,Barboursville Vineyards
224,15%,"Arroyo Seco, Central Coast, California, US",750 ml,White, US,12/31/2019,"
                      Peach and melon aromas are prominent but properly reserved on the nose of this bottling, which also offers hints of apple butter. There is a pleasant plushness to the palate, where dried nectarine and ash flavors arise, with a light caramel tone on the finish.                      Matt Kettmann ",Therese Vineyards,Martin Ranch 2016 Therese Vineyards Viognier (Arroyo Seco),$30, California,90, Central Coast,Arroyo Seco,Not rated yet [Add Your Review],Viognier,2016,Martin Ranch
225,14.5%,"Condrieu, Rhône Valley, France",750 ml,White, France,12/31/2019,"
                      Creamy butterscotch and honey notes are countered by fresh tangerines in this luscious, lingering Viognier. It's an opulent, mouthfilling wine lifted by a tang of minerality on the finish. It drinks best now until 2021.                      Anna Lee C. Iijima ",,Domaine du Chêne 2017  Condrieu,N/A, Rhône Valley,90,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Domaine du Chêne
226,13%,"Côtes du Rhône, Rhône Valley, France",750 ml,White, France,12/31/2019,"
                      This is a vibrantly peachy, perfumed Viognier with a juicy, full-bodied palate. It's exuberant and forward but elegantly structured too, edged by brisk tones of crushed stone, lime and lemon. Enjoy this weighty, satisfying sip now to 2022.                      Anna Lee C. Iijima ",,Château du Trignon 2018 Viognier (Côtes du Rhône),$19, Rhône Valley,90,Côtes du Rhône,,Not rated yet [Add Your Review],Viognier,2018,Château du Trignon
227,14%,"Monticello, Virginia, US",750 ml,White, US,12/31/2019,"
                      A deep orange-tinged gold color in the glass, this Viognier offers orange, kumquat, Satsuma orange and oolong tea with a hint of sweet spice on a come-hither nose. The palate offers much of the same in flavors of orange, oolong, marigold and pear with warm spice, gently gripping tea tannin and tangy acidity.                      Fiona Adams ",Small Batch Series,King Family 2017 Small Batch Series Viognier (Monticello),$35, Virginia,90,Monticello,,Not rated yet [Add Your Review],Viognier,2017,King Family
228,13.4%,"Amador County, Sierra Foothills, California, US",750 ml,White, US,12/31/2019,"
                      Attractive floral aromas and melon-like flavors make this medium-bodied wine a crowd-pleaser. It shows decent concentration, good balance and a fairly lively texture.                      Jim Gordon ",,Bella Grace 2018 Viognier (Amador County),$25, California,88, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Viognier,2018,Bella Grace
229,13.5%,"Virginia, Virginia, US",750 ml,White, US,12/31/2019,"
                      Citrus and Honeycrisp apple aromas are backed by yellow blossoms. Tart green apples are bright and fresh on the palate, propped up by sunny and charming acidity. The finish lingers on lemon juice and Asian pear.                      Fiona Adams ",,Paradise Springs 2017 Viognier (Virginia),$29, Virginia,88,Virginia,,Not rated yet [Add Your Review],Viognier,2017,Paradise Springs
230,12%,"Monticello, Virginia, US",750 ml,White, US,12/31/2019,"
                      Apple, Bartlett pear and blossom aromas introduce a palate of navel orange, Golden Delicious apple and Meyer lemon. The pithy, tugging finish is laced with lemon-lime acidity.                      Fiona Adams ",,White Hall 2017 Viognier (Monticello),$22, Virginia,87,Monticello,,Not rated yet [Add Your Review],Viognier,2017,White Hall
231,13.5%,"River Junction, Central Valley, California, US",750 ml,White, US,12/31/2019,"
                      This light-bodied wine offers soft, pleasant tones of flowers and honeydew. It is straightforward yet well balanced.                      Jim Gordon ",Estate Grown Certified Sustainable,McManis 2018 Estate Grown Certified Sustainable Viognier (River Junction),$12, California,87, Central Valley,River Junction,Not rated yet [Add Your Review],Viognier,2018,McManis
232,13.1%,"Virginia, Virginia, US",750 ml,White, US,12/31/2019,"
                      A very green nose is almost mushroomy, combining wildflowers and wet grass. The palate is far riper in tones of Mandarin orange and peach with tangy and juicy acidity. The dry, lemony finish brings back the grassiness of the nose.                      Fiona Adams ",,Rappahannock Cellars 2017 Viognier (Virginia),$34, Virginia,87,Virginia,,Not rated yet [Add Your Review],Viognier,2017,Rappahannock Cellars
233,14.5%,"North Coast, North Coast, California, US",750 ml,White, US,12/31/2019,"
                      This is a medium-weight wine, with moderately fruity aromas and flavors and a soft light texture. It's something pleasant and undemanding to sip.                      Jim Gordon ",,Cline 2018 Viognier (North Coast),$12, California,86, North Coast,North Coast,Not rated yet [Add Your Review],Viognier,2018,Cline
234,13.5%,"Monticello, Virginia, US",750 ml,White, US,12/31/2019,"
                      Fresh, wafting lemon and grapefruit aromas are touched with blossoms on a bright and fresh nose. The slippery palate is loaded with ripe citrus and fresh hay. A pithy bitterness enters the finish, tugging things short.                      Fiona Adams ",,King Family 2017 Viognier (Monticello),$27, Virginia,86,Monticello,,Not rated yet [Add Your Review],Viognier,2017,King Family
235,13%,"California, California Other, California, US",750 ml,White, US,12/31/2019,"
                      A lean core of crisp fruit is wrapped in a buttery layer that weighs it down. The wine is light bodied and spare on the palate.                      Jim Gordon ",Family Reserve,Oak Grove 2018 Family Reserve Viognier (California),$9, California,84, California Other,California,Not rated yet [Add Your Review],Viognier,2018,Oak Grove
236,14.5%,"Clarksburg, Central Valley, California, US",750 ml,White, US,12/31/2019,"
                      Assertive and earthy, this full-bodied wine gives off a petrol aroma, offers strong menthol and fruit flavors and has vivid acidity for a tangy mouthfeel.                      Jim Gordon ",,The White Knight 2017 Viognier (Clarksburg),$12, California,84, Central Valley,Clarksburg,Not rated yet [Add Your Review],Viognier,2017,The White Knight
237,13.9%,"Monticello, Virginia, US",750 ml,White, US,12/31/2019,"
                      The nose offers warm honey and orange blossom aromas accented with baking spice. It starts with fresh citrus and stone fruit tones leading to a strange bitterness and oily texture on the palate.                      Fiona Adams ",Estate Bottled,Trump 2017 Estate Bottled Viognier (Monticello),$28, Virginia,83,Monticello,,Not rated yet [Add Your Review],Viognier,2017,Trump
238,13.9%,"Lodi, Central Valley, California, US",750 ml,White, US,12/31/2019,"
                      This jumbled wine is deep gold in color, offers extremely nutty and cidery aromas followed by flavors that are lean on the one hand and honeyed on the other. It's not easy being organic.                      Jim Gordon ",Organic,Frey 2016 Organic Viognier (Lodi),$15, California,82, Central Valley,Lodi,Not rated yet [Add Your Review],Viognier,2016,Frey
239,14.2%,"Ballard Canyon, Central Coast, California, US",750 ml,White, US,12/1/2019,"
                      There are hints of peach custard and warm brioche on the nose of this bottling, yet it's wrapped in a steely, focused shell, with a hint of lime skin freshness. It's crisp and grippy on the palate, where Meyer lemon and pan-seared apple flavors are lifted by a pinch of sea salt.                      Matt Kettmann ",Larner Vineyard,Site 2017 Larner Vineyard Viognier (Ballard Canyon),$40, California,92, Central Coast,Ballard Canyon,Not rated yet [Add Your Review],Viognier,2017,Site
240,13.5%,"Placer County, Sierra Foothills, California, US",750 ml,White, US,12/1/2019,"
                      This full-bodied wine smells and tastes effusively ripe and rich, offering vanilla, pear nectar and honey aromas followed by mouthfilling cream, peach and almond flavors. Nice to pair with cheese before or after a meal, or by itself as a dessert wine.                      Jim Gordon ",Damiano Vineyard,Wild Thing 2017 Damiano Vineyard Viognier (Placer County),$19, California,91, Sierra Foothills,Placer County,Not rated yet [Add Your Review],Viognier,2017,Wild Thing
241,14.2%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,White, US,12/1/2019,"
                      A touch cloudy in the glass, this bottling is tightly wound on the nose, offering aromas of lemon peel, chalk, riverstone and peach blossom. There is great tension to the zippy palate, where vibrant acidity delivers both a citrus tang and more rounded flavors of lychee and apple cider.                      Matt Kettmann ",,Denner 2017 Viognier (Paso Robles Willow Creek District),$50, California,91, Central Coast,Paso Robles Willow Creek District,Not rated yet [Add Your Review],Viognier,2017,Denner
